Phone Number,Call Outcome,Agent,Call Number
000832669152,NOT INTERESTED,red,4545
123596124997,CALL BACK LATER,red,4546
358274550075,ANSWER MACHINE,orange,4547
601372014819,CALL BACK LATER,orange,4548
106752679909,NOT INTERESTED,orange,4549
873387594566,CALL BACK LATER,blue,4550
563282610550,NOT INTERESTED,orange,4551
525722561484,NOT INTERESTED,red,4552
694442363589,ANSWER MACHINE,red,4553
075782866090,NOT INTERESTED,red,4554
114660982709,INTERESTED,red,4555
282125095128,NOT INTERESTED,orange,4556
087124493659,CALL BACK LATER,red,4557
107274420553,CALL BACK LATER,red,4558
177673018414,CALL BACK LATER,orange,4559
242871705134,CALL BACK LATER,red,4560
833198454851,CALL BACK LATER,red,4561
132303025080,INTERESTED,red,4562
068163247604,INTERESTED,blue,4563
337971472946,INTERESTED,red,4564
488950750733,NOT INTERESTED,red,4565
564330837022,CALL BACK LATER,red,4566
842928247340,CALL BACK LATER,orange,4567
981437012208,INTERESTED,red,4568
738482069266,CALL BACK LATER,red,4569
249188779102,CALL BACK LATER,orange,4570
901750704670,CALL BACK LATER,orange,4571
679258192906,CALL BACK LATER,green,4572
589013383633,NOT INTERESTED,red,4573
714528218788,CALL BACK LATER,black,4574
448973384334,INTERESTED,red,4575
633820608238,CALL BACK LATER,orange,4576
411190511958,CALL BACK LATER,orange,4577
207744761597,ANSWER MACHINE,green,4578
598463756223,CALL BACK LATER,orange,4579
878451531709,CALL BACK LATER,blue,4580
550834967298,INTERESTED,green,4581
051530320574,NOT INTERESTED,orange,4582
074966886433,NOT INTERESTED,red,4583
172994803918,NOT INTERESTED,orange,4584
239267384303,NOT INTERESTED,black,4585
081108268668,INTERESTED,red,4586
637286258625,ANSWER MACHINE,orange,4587
383421236355,CALL BACK LATER,red,4588
044065644669,NOT INTERESTED,orange,4589
380276426533,NOT INTERESTED,orange,4590
672648965312,NOT INTERESTED,orange,4591
108708743462,CALL BACK LATER,orange,4592
734283335286,INTERESTED,orange,4593
231408707177,ANSWER MACHINE,orange,4594
926766202722,INTERESTED,blue,4595
193437891699,INTERESTED,orange,4596
181676094766,NOT INTERESTED,orange,4597
242359664951,NOT INTERESTED,orange,4598
813840756718,NOT INTERESTED,orange,4599
386042831754,CALL BACK LATER,black,4600
413262302093,NOT INTERESTED,orange,4601
345810106462,CALL BACK LATER,black,4602
242693090305,CALL BACK LATER,red,4603
560224176477,INTERESTED,orange,4604
983913015776,CALL BACK LATER,blue,4605
609263106036,CALL BACK LATER,orange,4606
989857474098,CALL BACK LATER,black,4607
523985171959,CALL BACK LATER,green,4608
015548929515,INTERESTED,red,4609
057741757963,INTERESTED,orange,4610
380528207718,CALL BACK LATER,orange,4611
728145352181,NOT INTERESTED,red,4612
450781977953,NOT INTERESTED,orange,4613
283050602471,CALL BACK LATER,orange,4614
725782534782,NOT INTERESTED,black,4615
857822363930,CALL BACK LATER,red,4616
093675658349,NOT INTERESTED,red,4617
119629829194,CALL BACK LATER,red,4618
781831648268,NOT INTERESTED,red,4619
374606461881,NOT INTERESTED,orange,4620
984389393742,ANSWER MACHINE,red,4621
651232928060,CALL BACK LATER,green,4622
724157383224,CALL BACK LATER,red,4623
138421995387,CALL BACK LATER,red,4624
578841073635,INTERESTED,orange,4625
111310868190,CALL BACK LATER,red,4626
648342284762,CALL BACK LATER,orange,4627
624647813759,CALL BACK LATER,orange,4628
417891413851,NOT INTERESTED,red,4629
306957781284,CALL BACK LATER,red,4630
602374099072,INTERESTED,red,4631
637456675476,NOT INTERESTED,green,4632
690152502364,CALL BACK LATER,orange,4633
721295273271,CALL BACK LATER,red,4634
758209120502,CALL BACK LATER,red,4635
791867374149,ANSWER MACHINE,blue,4636
367584911510,CALL BACK LATER,orange,4637
294495082419,NOT INTERESTED,orange,4638
466407116274,INTERESTED,green,4639
842151824829,CALL BACK LATER,orange,4640
863642196483,CALL BACK LATER,blue,4641
340538504975,NOT INTERESTED,orange,4642
568189017544,CALL BACK LATER,blue,4643
886170562742,DEAD LINE,orange,4644
508279853659,ANSWER MACHINE,orange,4645
123596124997,INTERESTED,orange,4646
358274550075,INTERESTED,black,4647
601372014819,CALL BACK LATER,black,4648
211763723387,CALL BACK LATER,red,4649
873387594566,NOT INTERESTED,orange,4650
963659850457,NOT INTERESTED,orange,4651
937246152202,CALL BACK LATER,orange,4652
694442363589,CALL BACK LATER,orange,4653
951842471587,ANSWER MACHINE,orange,4654
433932212525,CALL BACK LATER,black,4655
221762821828,INTERESTED,blue,4656
087124493659,NOT INTERESTED,red,4657
107274420553,INTERESTED,orange,4658
177673018414,CALL BACK LATER,red,4659
242871705134,CALL BACK LATER,red,4660
833198454851,INTERESTED,orange,4661
992779995437,ANSWER MACHINE,orange,4662
604326730797,CALL BACK LATER,black,4663
796834796634,ANSWER MACHINE,orange,4664
737161110171,CALL BACK LATER,red,4665
564330837022,INTERESTED,orange,4666
842928247340,CALL BACK LATER,orange,4667
053539469816,NOT INTERESTED,orange,4668
738482069266,CALL BACK LATER,blue,4669
249188779102,INTERESTED,red,4670
901750704670,CALL BACK LATER,red,4671
679258192906,INTERESTED,orange,4672
311261790074,ANSWER MACHINE,red,4673
714528218788,CALL BACK LATER,orange,4674
794865177929,CALL BACK LATER,orange,4675
633820608238,INTERESTED,orange,4676
411190511958,NOT INTERESTED,orange,4677
207744761597,INTERESTED,red,4678
598463756223,CALL BACK LATER,red,4679
878451531709,NOT INTERESTED,orange,4680
150108511740,NOT INTERESTED,black,4681
481915763197,ANSWER MACHINE,red,4682
441854610722,NOT INTERESTED,orange,4683
437824993490,CALL BACK LATER,green,4684
680113307081,INTERESTED,red,4685
083995634796,INTERESTED,red,4686
637286258625,NOT INTERESTED,orange,4687
383421236355,CALL BACK LATER,red,4688
022526422741,CALL BACK LATER,blue,4689
072356140335,CALL BACK LATER,orange,4690
916780527073,INTERESTED,orange,4691
108708743462,INTERESTED,orange,4692
771685523247,CALL BACK LATER,blue,4693
231408707177,INTERESTED,orange,4694
426933267124,CALL BACK LATER,orange,4695
046055401680,INTERESTED,orange,4696
811727749241,CALL BACK LATER,blue,4697
595696105553,DEAD LINE,orange,4698
588164292190,NOT INTERESTED,red,4699
386042831754,CALL BACK LATER,red,4700
605343261676,NOT INTERESTED,orange,4701
345810106462,CALL BACK LATER,black,4702
242693090305,INTERESTED,red,4703
386824438769,ANSWER MACHINE,orange,4704
983913015776,CALL BACK LATER,green,4705
609263106036,INTERESTED,red,4706
989857474098,CALL BACK LATER,red,4707
523985171959,NOT INTERESTED,orange,4708
441179597939,INTERESTED,red,4709
693842164699,CALL BACK LATER,orange,4710
380528207718,CALL BACK LATER,red,4711
145277160154,CALL BACK LATER,black,4712
411809711134,CALL BACK LATER,red,4713
283050602471,CALL BACK LATER,red,4714
697135917604,CALL BACK LATER,red,4715
857822363930,CALL BACK LATER,orange,4716
989178098352,CALL BACK LATER,orange,4717
119629829194,NOT INTERESTED,orange,4718
334050629682,INTERESTED,orange,4719
763568771206,NOT INTERESTED,red,4720
984389393742,CALL BACK LATER,blue,4721
651232928060,INTERESTED,red,4722
724157383224,INTERESTED,orange,4723
138421995387,NOT INTERESTED,black,4724
782224091508,NOT INTERESTED,orange,4725
111310868190,INTERESTED,red,4726
648342284762,CALL BACK LATER,black,4727
624647813759,CALL BACK LATER,orange,4728
458659823854,ANSWER MACHINE,orange,4729
306957781284,INTERESTED,orange,4730
697177441743,CALL BACK LATER,green,4731
420689772821,NOT INTERESTED,black,4732
690152502364,NOT INTERESTED,orange,4733
721295273271,CALL BACK LATER,orange,4734
758209120502,INTERESTED,green,4735
791867374149,INTERESTED,red,4736
367584911510,CALL BACK LATER,red,4737
274673875761,NOT INTERESTED,red,4738
575608667539,ANSWER MACHINE,orange,4739
842151824829,INTERESTED,red,4740
863642196483,CALL BACK LATER,orange,4741
054658055873,CALL BACK LATER,orange,4742
568189017544,CALL BACK LATER,red,4743
361272237631,CALL BACK LATER,orange,4744
508279853659,INTERESTED,orange,4745
058497585365,INTERESTED,orange,4746
583323811472,CALL BACK LATER,orange,4747
601372014819,INTERESTED,red,4748
211763723387,INTERESTED,blue,4749
174747009499,CALL BACK LATER,black,4750
964654327342,CALL BACK LATER,orange,4751
937246152202,NOT INTERESTED,orange,4752
694442363589,INTERESTED,green,4753
951842471587,NOT INTERESTED,orange,4754
433932212525,CALL BACK LATER,blue,4755
453912317260,NOT INTERESTED,black,4756
218693764594,ANSWER MACHINE,red,4757
263070024565,CALL BACK LATER,orange,4758
177673018414,INTERESTED,orange,4759
242871705134,NOT INTERESTED,red,4760
351897745156,CALL BACK LATER,orange,4761
992779995437,CALL BACK LATER,orange,4762
604326730797,NOT INTERESTED,orange,4763
796834796634,CALL BACK LATER,orange,4764
737161110171,INTERESTED,red,4765
795960051819,INTERESTED,orange,4766
842928247340,CALL BACK LATER,orange,4767
340616585788,NOT INTERESTED,orange,4768
738482069266,CALL BACK LATER,orange,4769
876348729078,CALL BACK LATER,orange,4770
901750704670,INTERESTED,blue,4771
458766408041,DEAD LINE,orange,4772
311261790074,CALL BACK LATER,orange,4773
714528218788,CALL BACK LATER,orange,4774
794865177929,NOT INTERESTED,orange,4775
477980656458,DEAD LINE,black,4776
497326549954,CALL BACK LATER,red,4777
024254493071,NOT INTERESTED,red,4778
598463756223,INTERESTED,orange,4779
936661562142,INTERESTED,blue,4780
086295989451,ANSWER MACHINE,orange,4781
481915763197,NOT INTERESTED,black,4782
097521046480,NOT INTERESTED,orange,4783
437824993490,CALL BACK LATER,orange,4784
876972302022,CALL BACK LATER,red,4785
962920703886,INTERESTED,red,4786
402128017141,NOT INTERESTED,red,4787
383421236355,CALL BACK LATER,orange,4788
022526422741,CALL BACK LATER,red,4789
072356140335,INTERESTED,black,4790
640012208241,DEAD LINE,orange,4791
169354580501,NOT INTERESTED,orange,4792
771685523247,NOT INTERESTED,black,4793
096442798095,CALL BACK LATER,orange,4794
426933267124,CALL BACK LATER,black,4795
699914593364,NOT INTERESTED,orange,4796
811727749241,NOT INTERESTED,orange,4797
536112016614,INTERESTED,orange,4798
544999847948,ANSWER MACHINE,orange,4799
386042831754,CALL BACK LATER,red,4800
248874486861,DEAD LINE,red,4801
345810106462,INTERESTED,red,4802
969039148950,INTERESTED,orange,4803
386824438769,NOT INTERESTED,black,4804
983913015776,INTERESTED,orange,4805
133214051504,INTERESTED,orange,4806
989857474098,INTERESTED,orange,4807
823024466413,CALL BACK LATER,red,4808
632765035170,NOT INTERESTED,orange,4809
693842164699,CALL BACK LATER,orange,4810
380528207718,CALL BACK LATER,red,4811
145277160154,INTERESTED,orange,4812
411809711134,NOT INTERESTED,orange,4813
283050602471,NOT INTERESTED,orange,4814
697135917604,INTERESTED,orange,4815
857822363930,CALL BACK LATER,orange,4816
989178098352,INTERESTED,red,4817
838889277247,DEAD LINE,orange,4818
713720007300,INTERESTED,black,4819
846050861369,CALL BACK LATER,orange,4820
984389393742,CALL BACK LATER,red,4821
809281233505,ANSWER MACHINE,red,4822
141424766533,INTERESTED,green,4823
117936638420,DEAD LINE,red,4824
346550043910,NOT INTERESTED,red,4825
697312666301,INTERESTED,green,4826
648342284762,INTERESTED,orange,4827
624647813759,CALL BACK LATER,red,4828
458659823854,NOT INTERESTED,black,4829
888149036801,NOT INTERESTED,green,4830
697177441743,INTERESTED,green,4831
812323942371,NOT INTERESTED,red,4832
590298055881,CALL BACK LATER,red,4833
721295273271,NOT INTERESTED,orange,4834
234165838238,CALL BACK LATER,orange,4835
177520357610,NOT INTERESTED,orange,4836
367584911510,INTERESTED,orange,4837
286062852586,ANSWER MACHINE,red,4838
575608667539,CALL BACK LATER,red,4839
093055218791,DEAD LINE,red,4840
863642196483,INTERESTED,red,4841
054658055873,CALL BACK LATER,orange,4842
568189017544,INTERESTED,black,4843
361272237631,INTERESTED,orange,4844
234073476643,NOT INTERESTED,orange,4845
475194738321,CALL BACK LATER,orange,4846
583323811472,NOT INTERESTED,orange,4847
582838573050,ANSWER MACHINE,orange,4848
979687907404,NOT INTERESTED,black,4849
174747009499,CALL BACK LATER,orange,4850
964654327342,INTERESTED,black,4851
349925247366,NOT INTERESTED,red,4852
727877914199,CALL BACK LATER,red,4853
937689276974,CALL BACK LATER,orange,4854
433932212525,CALL BACK LATER,red,4855
439690434612,NOT INTERESTED,orange,4856
218693764594,INTERESTED,red,4857
263070024565,INTERESTED,red,4858
546982397074,NOT INTERESTED,red,4859
539411530647,ANSWER MACHINE,orange,4860
351897745156,INTERESTED,orange,4861
992779995437,INTERESTED,black,4862
357580669574,CALL BACK LATER,red,4863
796834796634,CALL BACK LATER,black,4864
923772092134,INTERESTED,orange,4865
841595965249,NOT INTERESTED,orange,4866
842928247340,CALL BACK LATER,orange,4867
419662388376,INTERESTED,orange,4868
738482069266,INTERESTED,orange,4869
876348729078,INTERESTED,red,4870
591161290727,NOT INTERESTED,black,4871
021266942848,CALL BACK LATER,orange,4872
311261790074,CALL BACK LATER,red,4873
714528218788,INTERESTED,red,4874
719139064506,INTERESTED,red,4875
555475355546,ANSWER MACHINE,blue,4876
497326549954,CALL BACK LATER,red,4877
576849609651,ANSWER MACHINE,red,4878
762851376260,INTERESTED,black,4879
723688221922,ANSWER MACHINE,red,4880
086295989451,INTERESTED,orange,4881
033110450954,NOT INTERESTED,orange,4882
147180401690,NOT INTERESTED,orange,4883
437824993490,CALL BACK LATER,orange,4884
876972302022,INTERESTED,black,4885
772669050663,NOT INTERESTED,orange,4886
779884140446,ANSWER MACHINE,orange,4887
383421236355,INTERESTED,orange,4888
022526422741,INTERESTED,orange,4889
628272850510,CALL BACK LATER,orange,4890
412829570989,ANSWER MACHINE,orange,4891
344124636746,CALL BACK LATER,red,4892
601923524201,NOT INTERESTED,orange,4893
096442798095,INTERESTED,orange,4894
426933267124,INTERESTED,orange,4895
782359913721,INTERESTED,red,4896
990401977130,NOT INTERESTED,green,4897
487828373371,DEAD LINE,black,4898
544999847948,NOT INTERESTED,red,4899
386042831754,CALL BACK LATER,blue,4900
050310704841,CALL BACK LATER,orange,4901
655481258533,CALL BACK LATER,black,4902
180333003608,CALL BACK LATER,red,4903
188158228417,NOT INTERESTED,red,4904
255826471253,CALL BACK LATER,red,4905
628778629161,ANSWER MACHINE,red,4906
454027984165,CALL BACK LATER,red,4907
823024466413,INTERESTED,orange,4908
341493239248,INTERESTED,green,4909
693842164699,CALL BACK LATER,orange,4910
380528207718,INTERESTED,orange,4911
907172924283,NOT INTERESTED,black,4912
716996751151,CALL BACK LATER,orange,4913
483525151426,NOT INTERESTED,red,4914
562301481869,NOT INTERESTED,green,4915
857822363930,CALL BACK LATER,red,4916
529283884427,ANSWER MACHINE,orange,4917
022925819916,ANSWER MACHINE,orange,4918
864209336082,INTERESTED,orange,4919
846050861369,CALL BACK LATER,orange,4920
984389393742,CALL BACK LATER,green,4921
809281233505,NOT INTERESTED,orange,4922
726678843768,ANSWER MACHINE,red,4923
619076120161,NOT INTERESTED,red,4924
310334896938,INTERESTED,red,4925
327163326248,CALL BACK LATER,blue,4926
962895768809,INTERESTED,red,4927
624647813759,NOT INTERESTED,black,4928
982659481896,ANSWER MACHINE,orange,4929
408754911580,ANSWER MACHINE,black,4930
020604508623,CALL BACK LATER,orange,4931
704162607773,INTERESTED,black,4932
590298055881,CALL BACK LATER,orange,4933
000086974920,CALL BACK LATER,red,4934
234165838238,CALL BACK LATER,red,4935
300155073031,NOT INTERESTED,red,4936
363795802411,CALL BACK LATER,red,4937
286062852586,INTERESTED,orange,4938
575608667539,NOT INTERESTED,orange,4939
392218689415,CALL BACK LATER,red,4940
959286389980,NOT INTERESTED,black,4941
054658055873,INTERESTED,orange,4942
730841161761,CALL BACK LATER,orange,4943
789539860258,NOT INTERESTED,black,4944
155346715196,CALL BACK LATER,orange,4945
475194738321,NOT INTERESTED,orange,4946
255634017474,CALL BACK LATER,red,4947
582838573050,INTERESTED,orange,4948
333110247186,INTERESTED,black,4949
174747009499,CALL BACK LATER,green,4950
698674330940,NOT INTERESTED,orange,4951
425534534006,CALL BACK LATER,orange,4952
727877914199,INTERESTED,orange,4953
937689276974,INTERESTED,green,4954
433932212525,NOT INTERESTED,orange,4955
406462588941,NOT INTERESTED,red,4956
590266929387,INTERESTED,red,4957
193267279168,NOT INTERESTED,orange,4958
237987556611,CALL BACK LATER,orange,4959
539411530647,CALL BACK LATER,orange,4960
418896540773,CALL BACK LATER,black,4961
030861763553,ANSWER MACHINE,black,4962
357580669574,INTERESTED,orange,4963
796834796634,INTERESTED,orange,4964
476387090954,INTERESTED,red,4965
699144633779,NOT INTERESTED,orange,4966
842928247340,NOT INTERESTED,orange,4967
329748952649,ANSWER MACHINE,orange,4968
765007792232,CALL BACK LATER,red,4969
451191781844,CALL BACK LATER,red,4970
268874112871,INTERESTED,orange,4971
021266942848,INTERESTED,blue,4972
311261790074,NOT INTERESTED,blue,4973
990034011529,CALL BACK LATER,blue,4974
745883087008,INTERESTED,orange,4975
555475355546,CALL BACK LATER,red,4976
497326549954,INTERESTED,red,4977
576849609651,CALL BACK LATER,black,4978
031146521740,ANSWER MACHINE,black,4979
723688221922,NOT INTERESTED,orange,4980
240440713372,NOT INTERESTED,red,4981
861935194648,CALL BACK LATER,orange,4982
766062419449,INTERESTED,black,4983
437824993490,CALL BACK LATER,red,4984
645371675014,NOT INTERESTED,orange,4985
952793995257,NOT INTERESTED,black,4986
779884140446,NOT INTERESTED,red,4987
358194005601,CALL BACK LATER,red,4988
036083755024,INTERESTED,black,4989
628272850510,CALL BACK LATER,red,4990
